"","dow","hour","nbrhood","count"
"879",0,7,"SanMAR",12
"880",0,7,"SanMDT",4
"881",0,7,"SanMIA",6
"882",0,7,"SanMIR",22
"883",0,7,"SanMIS",5
"884",0,7,"SanMON",14
"885",0,7,"SanMOR",7
"886",0,7,"SanMRM",3
"887",0,7,"SanMSH",1
"888",0,7,"SanMST",4
"889",0,7,"SanMTO",3
"890",0,7,"SanNES",8
"891",0,7,"SanNOA",9
"892",0,7,"SanNOR",2
"893",0,7,"SanNRM",9
"894",0,7,"SanNRT",38
"895",0,7,"SanNUV",17
"896",0,7,"SanOCN",26
"897",0,7,"SanOEC",5
"898",0,7,"SanOKP",9
"899",0,7,"SanOOL",1
"900",0,7,"SanOTM",10
"901",0,7,"SanPAL",2
"902",0,7,"SanPAR",11
"903",0,7,"SanPCF",43
"904",0,7,"SanPET",1
"905",0,7,"SanPON",10
"906",0,7,"SanPRK",8
"907",0,7,"SanRAN",14
"908",0,7,"SanRED",6
"909",0,7,"SanRID",3
"910",0,7,"SanRNC",10
"911",0,7,"SanROL",13
"912",0,7,"SanROS",2
"913",0,7,"SanSAB",2
"914",0,7,"SanSCR",5
"915",0,7,"SanSER",21
"916",0,7,"SanSHE",1
"917",0,7,"SanSHR",4
"918",0,7,"SanSKL",5
"919",0,7,"SanSNC",10
"920",0,7,"SanSNS",33
"921",0,7,"SanSOR",5
"922",0,7,"SanSOU",1
"923",0,7,"SanSSI",14
"924",0,7,"SanSTH",9
"925",0,7,"SanSTO",6
"926",0,7,"SanSUN",4
"927",0,7,"SanSWA",2
"928",0,7,"SanTAL",15
"929",0,7,"SanTER",10
"930",0,7,"SanTIJ",2
"931",0,7,"SanTIR",4
"932",0,7,"SanTOM",8
"933",0,7,"SanTOR",3
"934",0,7,"SanTRL",5
"935",0,7,"SanTRR",1
"936",0,7,"SanTRV",2
"937",0,7,"SanUIN",10
"938",0,7,"SanVAL",18
"939",0,7,"SanWOD",3
"940",0,8,"NONE",1815
"941",0,8,"SanADM",8
"942",0,8,"SanALL",13
"943",0,8,"SanAZL",7
"944",0,8,"SanBAH",3
"945",0,8,"SanBAL",2
"946",0,8,"SanBAP",13
"947",0,8,"SanBAR",35
"948",0,8,"SanBAT",27
"949",0,8,"SanBIR",6
"950",0,8,"SanBLA",3
"951",0,8,"SanBOR",12
"952",0,8,"SanCAE",8
"953",0,8,"SanCAL",23
"954",0,8,"SanCAR",11
"955",0,8,"SanCAS",14
"956",0,8,"SanCHE",16
"957",0,8,"SanCHL",6
"958",0,8,"SanCHO",2
"959",0,8,"SanCLL",11
"960",0,8,"SanCLN",30
"961",0,8,"SanCLR",5
"962",0,8,"SanCOE",17
"963",0,8,"SanCOR",30
"964",0,8,"SanCRR",23
"965",0,8,"SanCRT",10
"966",0,8,"SanDLC",4
"967",0,8,"SanDLM",3
"968",0,8,"SanEAN",18
"969",0,8,"SanEAS",61
"970",0,8,"SanEGG",9
"971",0,8,"SanELC",8
"972",0,8,"SanEMR",3
"973",0,8,"SanFRM",8
"974",0,8,"SanGAS",16
"975",0,8,"SanGOL",14
"976",0,8,"SanGRA",9
"977",0,8,"SanGRN",2
"978",0,8,"SanHAR",1
"979",0,8,"SanHIL",31
"980",0,8,"SanHOR",2
"981",0,8,"SanIDW",47
"982",0,8,"SanISS",10
"983",0,8,"SanJAM",7
"984",0,8,"SanKEN",5
"985",0,8,"SanKER",18
"986",0,8,"SanLAJ",55
"987",0,8,"SanLAK",9
"988",0,8,"SanLAP",2
"989",0,8,"SanLIN",24
"990",0,8,"SanLIT",6
"991",0,8,"SanLNC",9
"992",0,8,"SanLOG",30
"993",0,8,"SanMAR",19
"994",0,8,"SanMDT",8
"995",0,8,"SanMIA",13
"996",0,8,"SanMIR",28
"997",0,8,"SanMIS",17
"998",0,8,"SanMON",22
"999",0,8,"SanMOR",13
"1000",0,8,"SanMRM",8
"1001",0,8,"SanMSB",1
"1002",0,8,"SanMSH",17
"1003",0,8,"SanMST",19
"1004",0,8,"SanMTO",6
"1005",0,8,"SanNES",11
"1006",0,8,"SanNOA",15
"1007",0,8,"SanNOR",6
"1008",0,8,"SanNRM",10
"1009",0,8,"SanNRT",57
"1010",0,8,"SanNUV",24
"1011",0,8,"SanOCN",46
"1012",0,8,"SanOEC",6
"1013",0,8,"SanOKP",22
"1014",0,8,"SanOOL",6
"1015",0,8,"SanOTM",12
"1016",0,8,"SanPAL",7
"1017",0,8,"SanPAR",11
"1018",0,8,"SanPCF",80
"1019",0,8,"SanPET",2
"1020",0,8,"SanPON",19
"1021",0,8,"SanPRK",10
"1022",0,8,"SanRAN",27
"1023",0,8,"SanRED",9
"1024",0,8,"SanRID",7
"1025",0,8,"SanRNC",16
"1026",0,8,"SanROL",14
"1027",0,8,"SanROS",6
"1028",0,8,"SanSAN",1
"1029",0,8,"SanSCR",12
"1030",0,8,"SanSER",13
"1031",0,8,"SanSHE",1
"1032",0,8,"SanSHR",9
"1033",0,8,"SanSKL",8
"1034",0,8,"SanSNC",7
"1035",0,8,"SanSNS",38
"1036",0,8,"SanSOR",10
"1037",0,8,"SanSOU",9
"1038",0,8,"SanSSI",27
"1039",0,8,"SanSTH",11
"1040",0,8,"SanSTO",9
"1041",0,8,"SanSUN",6
"1042",0,8,"SanSWA",6
"1043",0,8,"SanTAL",18
"1044",0,8,"SanTER",8
"1045",0,8,"SanTIJ",2
"1046",0,8,"SanTIR",15
"1047",0,8,"SanTOM",10
"1048",0,8,"SanTOR",3
"1049",0,8,"SanTRL",15
"1050",0,8,"SanTRR",4
"1051",0,8,"SanTRV",1
"1052",0,8,"SanUIN",21
"1053",0,8,"SanVAL",14
"1054",0,8,"SanWOD",3
"1055",0,9,"NONE",1746
"1056",0,9,"SanADM",5
"1057",0,9,"SanALL",8
"1058",0,9,"SanALT",1
"1059",0,9,"SanAZL",6
"1060",0,9,"SanBAH",8
"1061",0,9,"SanBAL",10
"1062",0,9,"SanBAP",6
"1063",0,9,"SanBAR",42
"1064",0,9,"SanBAT",16
"1065",0,9,"SanBIR",5
"1066",0,9,"SanBOR",7
"1067",0,9,"SanBRO",1
"1068",0,9,"SanCAE",4
"1069",0,9,"SanCAL",19
"1070",0,9,"SanCAR",29
"1071",0,9,"SanCAS",12
"1072",0,9,"SanCHE",6
"1073",0,9,"SanCHL",5
"1074",0,9,"SanCHO",1
"1075",0,9,"SanCLL",7
"1076",0,9,"SanCLN",24
"1077",0,9,"SanCLR",7
"1078",0,9,"SanCOE",6
"1079",0,9,"SanCOR",27
"1080",0,9,"SanCRR",15
"1081",0,9,"SanCRT",9
"1082",0,9,"SanDLC",4
"1083",0,9,"SanDLM",5
"1084",0,9,"SanEAN",17
"1085",0,9,"SanEAS",72
"1086",0,9,"SanEGG",7
"1087",0,9,"SanELC",15
"1088",0,9,"SanEMR",9
"1089",0,9,"SanFAI",3
"1090",0,9,"SanFOX",1
"1091",0,9,"SanFRM",11
"1092",0,9,"SanGAS",15
"1093",0,9,"SanGOL",17
"1094",0,9,"SanGRA",34
"1095",0,9,"SanGRN",7
"1096",0,9,"SanHAR",4
"1097",0,9,"SanHIL",43
"1098",0,9,"SanHOR",7
"1099",0,9,"SanIDW",49
"1100",0,9,"SanISL",1
"1101",0,9,"SanISS",5
"1102",0,9,"SanJAM",4
"1103",0,9,"SanKEN",4
"1104",0,9,"SanKER",19
"1105",0,9,"SanLAJ",57
"1106",0,9,"SanLAK",14
"1107",0,9,"SanLAP",4
"1108",0,9,"SanLIN",23
"1109",0,9,"SanLIT",7
"1110",0,9,"SanLNC",7
"1111",0,9,"SanLOG",36
"1112",0,9,"SanLOM",4
"1113",0,9,"SanMAR",16
"1114",0,9,"SanMDT",7
"1115",0,9,"SanMIA",5
"1116",0,9,"SanMIR",31
"1117",0,9,"SanMIS",17
"1118",0,9,"SanMON",21
"1119",0,9,"SanMOR",11
"1120",0,9,"SanMRM",5
"1121",0,9,"SanMSH",12
"1122",0,9,"SanMST",11
"1123",0,9,"SanMTO",4
"1124",0,9,"SanNES",8
"1125",0,9,"SanNOA",16
"1126",0,9,"SanNOR",2
"1127",0,9,"SanNRM",14
"1128",0,9,"SanNRT",60
"1129",0,9,"SanNUV",33
"1130",0,9,"SanOCN",39
"1131",0,9,"SanOEC",7
"1132",0,9,"SanOKP",22
"1133",0,9,"SanOOL",12
"1134",0,9,"SanOTM",13
"1135",0,9,"SanPAL",1
"1136",0,9,"SanPAR",14
"1137",0,9,"SanPCF",78
"1138",0,9,"SanPET",4
"1139",0,9,"SanPON",23
"1140",0,9,"SanPRK",19
"1141",0,9,"SanRAN",17
"1142",0,9,"SanRAO",1
"1143",0,9,"SanRED",12
"1144",0,9,"SanRID",3
"1145",0,9,"SanRNC",15
"1146",0,9,"SanROL",12
"1147",0,9,"SanROS",3
"1148",0,9,"SanSAB",5
"1149",0,9,"SanSAN",2
"1150",0,9,"SanSCR",8
"1151",0,9,"SanSER",32
"1152",0,9,"SanSHE",6
"1153",0,9,"SanSHR",7
"1154",0,9,"SanSKL",10
"1155",0,9,"SanSNC",12
"1156",0,9,"SanSNS",29
"1157",0,9,"SanSOR",6
"1158",0,9,"SanSOU",1
"1159",0,9,"SanSSI",24
"1160",0,9,"SanSTH",12
"1161",0,9,"SanSTO",8
"1162",0,9,"SanSUN",2
"1163",0,9,"SanSWA",4
"1164",0,9,"SanTAL",10
"1165",0,9,"SanTER",4
"1166",0,9,"SanTIJ",1
"1167",0,9,"SanTIR",11
"1168",0,9,"SanTOM",14
"1169",0,9,"SanTOR",4
"1170",0,9,"SanTRL",11
"1171",0,9,"SanTRR",4
"1172",0,9,"SanTRV",3
"1173",0,9,"SanUIN",17
"1174",0,9,"SanVAL",18
"1175",0,9,"SanWOD",1
"1176",0,10,"NONE",2134
"1177",0,10,"SanADM",7
"1178",0,10,"SanALL",10
"1179",0,10,"SanALT",2
"1180",0,10,"SanAZL",4
"1181",0,10,"SanBAH",14
"1182",0,10,"SanBAL",24
"1183",0,10,"SanBAP",24
"1184",0,10,"SanBAR",32
"1185",0,10,"SanBAT",15
"1186",0,10,"SanBIR",8
"1187",0,10,"SanBLA",1
"1188",0,10,"SanBOR",6
"1189",0,10,"SanBUR",2
"1190",0,10,"SanCAE",5
"1191",0,10,"SanCAL",23
"1192",0,10,"SanCAR",34
"1193",0,10,"SanCAS",12
"1194",0,10,"SanCHE",12
"1195",0,10,"SanCHL",7
"1196",0,10,"SanCHO",5
"1197",0,10,"SanCLL",8
"1198",0,10,"SanCLN",26
"1199",0,10,"SanCLR",5
"1200",0,10,"SanCOE",11
"1201",0,10,"SanCOR",33
"1202",0,10,"SanCRR",16
"1203",0,10,"SanCRT",4
"1204",0,10,"SanDLC",5
"1205",0,10,"SanDLM",3
"1206",0,10,"SanEAN",14
"1207",0,10,"SanEAS",74
"1208",0,10,"SanEGG",15
"1209",0,10,"SanELC",16
"1210",0,10,"SanEMR",3
"1211",0,10,"SanFAI",7
"1212",0,10,"SanFOX",2
"1213",0,10,"SanFRM",10
"1214",0,10,"SanGAS",8
"1215",0,10,"SanGOL",19
"1216",0,10,"SanGRA",22
"1217",0,10,"SanGRN",5
"1218",0,10,"SanHAR",4
"1219",0,10,"SanHIL",36
"1220",0,10,"SanHOR",5
"1221",0,10,"SanIDW",59
"1222",0,10,"SanISS",7
"1223",0,10,"SanJAM",8
"1224",0,10,"SanKEN",10
"1225",0,10,"SanKER",26
"1226",0,10,"SanLAJ",52
"1227",0,10,"SanLAK",13
"1228",0,10,"SanLAP",7
"1229",0,10,"SanLIN",28
"1230",0,10,"SanLIT",5
"1231",0,10,"SanLNC",19
"1232",0,10,"SanLOG",43
"1233",0,10,"SanLOM",6
"1234",0,10,"SanMAR",15
"1235",0,10,"SanMDT",9
"1236",0,10,"SanMIA",13
"1237",0,10,"SanMIR",33
"1238",0,10,"SanMIS",30
"1239",0,10,"SanMON",24
"1240",0,10,"SanMOR",16
"1241",0,10,"SanMRM",5
"1242",0,10,"SanMSB",1
"1243",0,10,"SanMSH",18
"1244",0,10,"SanMST",29
"1245",0,10,"SanMTO",8
"1246",0,10,"SanNES",8
"1247",0,10,"SanNOA",15
"1248",0,10,"SanNOR",3
"1249",0,10,"SanNRM",17
"1250",0,10,"SanNRT",67
"1251",0,10,"SanNUV",27
"1252",0,10,"SanOCN",50
"1253",0,10,"SanOEC",12
"1254",0,10,"SanOKP",17
"1255",0,10,"SanOOL",15
"1256",0,10,"SanOTM",13
"1257",0,10,"SanPAL",8
"1258",0,10,"SanPAR",15
"1259",0,10,"SanPCF",89
"1260",0,10,"SanPET",2
"1261",0,10,"SanPON",17
"1262",0,10,"SanPRK",18
"1263",0,10,"SanRAN",21
"1264",0,10,"SanRED",13
"1265",0,10,"SanRID",11
"1266",0,10,"SanRNC",19
"1267",0,10,"SanROL",10
"1268",0,10,"SanROS",10
"1269",0,10,"SanSAB",2
"1270",0,10,"SanSAN",4
"1271",0,10,"SanSCR",6
"1272",0,10,"SanSER",28
"1273",0,10,"SanSHE",6
"1274",0,10,"SanSHR",16
"1275",0,10,"SanSKL",13
"1276",0,10,"SanSNC",12
"1277",0,10,"SanSNS",51
"1278",0,10,"SanSOR",4
"1279",0,10,"SanSOU",7
"1280",0,10,"SanSSI",43
"1281",0,10,"SanSTH",9
"1282",0,10,"SanSTO",5
"1283",0,10,"SanSUN",3
"1284",0,10,"SanSWA",7
"1285",0,10,"SanTAL",12
"1286",0,10,"SanTER",8
"1287",0,10,"SanTIR",15
"1288",0,10,"SanTOM",18
"1289",0,10,"SanTOR",1
"1290",0,10,"SanTRL",14
"1291",0,10,"SanTRV",3
"1292",0,10,"SanUIN",21
"1293",0,10,"SanVAL",15
"1294",0,10,"SanWOD",3
"1295",0,11,"NONE",2206
"1296",0,11,"SanADM",3
"1297",0,11,"SanALL",9
"1298",0,11,"SanAZL",7
"1299",0,11,"SanBAH",3
"1300",0,11,"SanBAL",38
"1301",0,11,"SanBAP",24
"1302",0,11,"SanBAR",32
"1303",0,11,"SanBAT",24
"1304",0,11,"SanBIR",3
"1305",0,11,"SanBLA",1
"1306",0,11,"SanBOR",6
"1307",0,11,"SanCAE",9
"1308",0,11,"SanCAL",36
"1309",0,11,"SanCAR",28
"1310",0,11,"SanCAS",14
"1311",0,11,"SanCHE",9
"1312",0,11,"SanCHL",8
"1313",0,11,"SanCHO",11
"1314",0,11,"SanCLL",4
"1315",0,11,"SanCLN",22
"1316",0,11,"SanCLR",6
"1317",0,11,"SanCOE",8
"1318",0,11,"SanCOR",43
"1319",0,11,"SanCRR",12
"1320",0,11,"SanCRT",7
"1321",0,11,"SanDLC",6
"1322",0,11,"SanDLM",4
"1323",0,11,"SanEAN",12
"1324",0,11,"SanEAS",72
"1325",0,11,"SanEGG",8
"1326",0,11,"SanELC",15
"1327",0,11,"SanEMR",5
"1328",0,11,"SanFAI",3
"1329",0,11,"SanFOX",1
"1330",0,11,"SanFRM",16
"1331",0,11,"SanGAS",20
"1332",0,11,"SanGOL",11
"1333",0,11,"SanGRA",21
"1334",0,11,"SanGRN",3
"1335",0,11,"SanHAR",1
"1336",0,11,"SanHIL",45
"1337",0,11,"SanHOR",8
"1338",0,11,"SanIDW",69
"1339",0,11,"SanISS",8
"1340",0,11,"SanJAM",7
"1341",0,11,"SanKEN",7
"1342",0,11,"SanKER",20
"1343",0,11,"SanLAJ",54
"1344",0,11,"SanLAK",16
"1345",0,11,"SanLAP",6
"1346",0,11,"SanLIN",20
"1347",0,11,"SanLIT",4
"1348",0,11,"SanLNC",12
"1349",0,11,"SanLOG",28
"1350",0,11,"SanLOM",3
"1351",0,11,"SanMAR",21
"1352",0,11,"SanMDT",12
"1353",0,11,"SanMIA",4
"1354",0,11,"SanMIR",33
"1355",0,11,"SanMIS",27
"1356",0,11,"SanMON",21
"1357",0,11,"SanMOR",11
"1358",0,11,"SanMRM",1
"1359",0,11,"SanMSH",18
"1360",0,11,"SanMST",21
"1361",0,11,"SanMTO",8
"1362",0,11,"SanNES",10
"1363",0,11,"SanNOA",12
"1364",0,11,"SanNOR",3
"1365",0,11,"SanNRM",14
"1366",0,11,"SanNRT",55
"1367",0,11,"SanNUV",36
"1368",0,11,"SanOCN",64
"1369",0,11,"SanOEC",9
"1370",0,11,"SanOKP",20
"1371",0,11,"SanOOL",12
"1372",0,11,"SanOTM",8
"1373",0,11,"SanPAL",4
"1374",0,11,"SanPAR",10
"1375",0,11,"SanPCF",128
"1376",0,11,"SanPET",2
"1377",0,11,"SanPON",15
"1378",0,11,"SanPRK",8
"1379",0,11,"SanRAN",12
"1380",0,11,"SanRED",31
"1381",0,11,"SanRID",10
"1382",0,11,"SanRNC",17
"1383",0,11,"SanROL",18
"1384",0,11,"SanROS",9
"1385",0,11,"SanSAB",1
"1386",0,11,"SanSAN",4
"1387",0,11,"SanSCR",7
"1388",0,11,"SanSER",26
"1389",0,11,"SanSHE",5
"1390",0,11,"SanSHR",9
"1391",0,11,"SanSKL",12
"1392",0,11,"SanSNC",7
"1393",0,11,"SanSNS",43
"1394",0,11,"SanSOR",6
"1395",0,11,"SanSOU",6
"1396",0,11,"SanSSI",55
"1397",0,11,"SanSTH",7
"1398",0,11,"SanSTO",10
"1399",0,11,"SanSUN",4
"1400",0,11,"SanSWA",7
"1401",0,11,"SanTAL",20
"1402",0,11,"SanTER",9
"1403",0,11,"SanTIJ",1
"1404",0,11,"SanTIR",10
"1405",0,11,"SanTOM",15
"1406",0,11,"SanTOR",5
"1407",0,11,"SanTRL",10
"1408",0,11,"SanTRR",3
"1409",0,11,"SanTRV",3
"1410",0,11,"SanUIN",19
"1411",0,11,"SanVAL",17
"1412",0,11,"SanWOD",3
"1413",0,12,"NONE",4021
"1414",0,12,"SanADM",10
"1415",0,12,"SanALL",9
"1416",0,12,"SanALT",2
"1417",0,12,"SanAZL",6
"1418",0,12,"SanBAH",12
"1419",0,12,"SanBAL",37
"1420",0,12,"SanBAP",38
"1421",0,12,"SanBAR",43
"1422",0,12,"SanBAT",27
"1423",0,12,"SanBIR",10
"1424",0,12,"SanBLA",3
"1425",0,12,"SanBOR",6
"1426",0,12,"SanBRO",2
"1427",0,12,"SanBUR",1
"1428",0,12,"SanCAE",9
"1429",0,12,"SanCAL",53
"1430",0,12,"SanCAR",47
"1431",0,12,"SanCAS",15
"1432",0,12,"SanCHE",10
"1433",0,12,"SanCHL",11
"1434",0,12,"SanCHO",4
"1435",0,12,"SanCLL",16
"1436",0,12,"SanCLN",32
"1437",0,12,"SanCLR",10
"1438",0,12,"SanCOE",15
"1439",0,12,"SanCOR",40
"1440",0,12,"SanCRR",18
"1441",0,12,"SanCRT",16
"1442",0,12,"SanDLC",15
"1443",0,12,"SanDLM",8
"1444",0,12,"SanEAN",22
"1445",0,12,"SanEAS",78
"1446",0,12,"SanEGG",11
"1447",0,12,"SanELC",19
"1448",0,12,"SanEMR",11
"1449",0,12,"SanFAI",4
"1450",0,12,"SanFOX",2
"1451",0,12,"SanFRM",13
"1452",0,12,"SanGAS",13
"1453",0,12,"SanGOL",21
"1454",0,12,"SanGRA",37
"1455",0,12,"SanGRN",11
"1456",0,12,"SanHAR",9
"1457",0,12,"SanHIL",49
"1458",0,12,"SanHOR",6
"1459",0,12,"SanIDW",71
"1460",0,12,"SanISS",8
"1461",0,12,"SanJAM",11
"1462",0,12,"SanKEN",15
"1463",0,12,"SanKER",34
"1464",0,12,"SanLAJ",90
"1465",0,12,"SanLAK",28
"1466",0,12,"SanLAP",7
"1467",0,12,"SanLIN",25
"1468",0,12,"SanLIT",8
"1469",0,12,"SanLNC",16
"1470",0,12,"SanLOG",46
"1471",0,12,"SanLOM",8
"1472",0,12,"SanMAR",32
"1473",0,12,"SanMDT",29
"1474",0,12,"SanMIA",24
"1475",0,12,"SanMIR",81
"1476",0,12,"SanMIS",40
"1477",0,12,"SanMON",31
"1478",0,12,"SanMOR",18
"1479",0,12,"SanMRM",15
"1480",0,12,"SanMSB",1
"1481",0,12,"SanMSH",48
"1482",0,12,"SanMST",45
"1483",0,12,"SanMTO",7
"1484",0,12,"SanNES",17
"1485",0,12,"SanNOA",28
"1486",0,12,"SanNOR",5
"1487",0,12,"SanNRM",25
"1488",0,12,"SanNRT",77
"1489",0,12,"SanNUV",72
"1490",0,12,"SanOCN",113
"1491",0,12,"SanOEC",13
"1492",0,12,"SanOKP",24
"1493",0,12,"SanOOL",19
"1494",0,12,"SanOTM",9
"1495",0,12,"SanPAL",11
"1496",0,12,"SanPAR",13
"1497",0,12,"SanPCF",158
"1498",0,12,"SanPET",5
"1499",0,12,"SanPON",42
"1500",0,12,"SanPRK",30
"1501",0,12,"SanRAN",43
"1502",0,12,"SanRAO",2
"1503",0,12,"SanRED",23
"1504",0,12,"SanRID",10
"1505",0,12,"SanRNC",41
"1506",0,12,"SanROL",18
"1507",0,12,"SanROS",8
"1508",0,12,"SanSAB",4
"1509",0,12,"SanSAN",1
"1510",0,12,"SanSCR",19
"1511",0,12,"SanSER",46
"1512",0,12,"SanSHE",6
"1513",0,12,"SanSHR",14
"1514",0,12,"SanSKL",16
"1515",0,12,"SanSNC",18
"1516",0,12,"SanSNS",58
"1517",0,12,"SanSOR",18
"1518",0,12,"SanSOU",10
"1519",0,12,"SanSSI",98
"1520",0,12,"SanSTH",11
"1521",0,12,"SanSTO",12
"1522",0,12,"SanSWA",15
"1523",0,12,"SanTAL",27
"1524",0,12,"SanTER",12
"1525",0,12,"SanTIJ",1
"1526",0,12,"SanTIR",32
"1527",0,12,"SanTOM",22
"1528",0,12,"SanTOR",6
"1529",0,12,"SanTRL",8
"1530",0,12,"SanTRR",5
"1531",0,12,"SanTRV",6
"1532",0,12,"SanUIN",26
"1533",0,12,"SanVAL",29
"1534",0,12,"SanWOD",2
"1535",0,13,"NONE",2603
"1536",0,13,"SanADM",1
"1537",0,13,"SanALL",12
"1538",0,13,"SanALT",2
"1539",0,13,"SanAZL",6
"1540",0,13,"SanBAH",8
"1541",0,13,"SanBAL",42
"1542",0,13,"SanBAP",14
"1543",0,13,"SanBAR",31
"1544",0,13,"SanBAT",16
"1545",0,13,"SanBIR",4
"1546",0,13,"SanBLA",3
"1547",0,13,"SanBOR",5
"1548",0,13,"SanBRO",3
"1549",0,13,"SanCAE",16
"1550",0,13,"SanCAL",23
"1551",0,13,"SanCAR",17
"1552",0,13,"SanCAS",12
"1553",0,13,"SanCHE",14
"1554",0,13,"SanCHL",5
"1555",0,13,"SanCHO",7
"1556",0,13,"SanCLL",9
"1557",0,13,"SanCLN",24
"1558",0,13,"SanCLR",11
"1559",0,13,"SanCOE",11
"1560",0,13,"SanCOR",34
"1561",0,13,"SanCRR",15
"1562",0,13,"SanCRT",9
"1563",0,13,"SanDLC",6
"1564",0,13,"SanDLM",4
"1565",0,13,"SanEAN",16
"1566",0,13,"SanEAS",70
"1567",0,13,"SanEGG",15
"1568",0,13,"SanELC",19
"1569",0,13,"SanEMR",7
"1570",0,13,"SanFAI",3
"1571",0,13,"SanFOX",1
"1572",0,13,"SanFRM",4
"1573",0,13,"SanGAS",13
"1574",0,13,"SanGOL",17
"1575",0,13,"SanGRA",31
"1576",0,13,"SanGRN",9
"1577",0,13,"SanHAR",5
"1578",0,13,"SanHIL",41
"1579",0,13,"SanHOR",8
"1580",0,13,"SanIDW",70
"1581",0,13,"SanISL",1
"1582",0,13,"SanISS",2
"1583",0,13,"SanJAM",8
"1584",0,13,"SanKEN",6
"1585",0,13,"SanKER",42
"1586",0,13,"SanLAJ",69
"1587",0,13,"SanLAK",20
"1588",0,13,"SanLAP",2
"1589",0,13,"SanLIN",15
"1590",0,13,"SanLIT",6
"1591",0,13,"SanLNC",22
"1592",0,13,"SanLOG",29
"1593",0,13,"SanLOM",6
"1594",0,13,"SanMAR",25
"1595",0,13,"SanMDT",29
"1596",0,13,"SanMIA",10
"1597",0,13,"SanMIR",44
"1598",0,13,"SanMIS",43
"1599",0,13,"SanMON",22
"1600",0,13,"SanMOR",16
"1601",0,13,"SanMRM",6
"1602",0,13,"SanMSH",47
"1603",0,13,"SanMST",66
"1604",0,13,"SanMTO",10
"1605",0,13,"SanNES",12
"1606",0,13,"SanNOA",22
"1607",0,13,"SanNOR",4
"1608",0,13,"SanNRM",15
"1609",0,13,"SanNRT",70
"1610",0,13,"SanNUV",34
"1611",0,13,"SanOCN",131
"1612",0,13,"SanOEC",12
"1613",0,13,"SanOKP",11
"1614",0,13,"SanOOL",18
"1615",0,13,"SanOTM",7
"1616",0,13,"SanPAL",5
"1617",0,13,"SanPAR",11
"1618",0,13,"SanPCF",135
"1619",0,13,"SanPET",6
"1620",0,13,"SanPON",20
"1621",0,13,"SanPRK",14
"1622",0,13,"SanQUL",1
"1623",0,13,"SanRAN",28
"1624",0,13,"SanRED",25
"1625",0,13,"SanRID",9
"1626",0,13,"SanRNC",18
"1627",0,13,"SanROL",8
"1628",0,13,"SanROS",8
"1629",0,13,"SanSAB",2
"1630",0,13,"SanSAN",2
"1631",0,13,"SanSCR",14
"1632",0,13,"SanSER",30
"1633",0,13,"SanSHE",8
"1634",0,13,"SanSHR",10
"1635",0,13,"SanSKL",13
"1636",0,13,"SanSNC",10
"1637",0,13,"SanSNS",53
"1638",0,13,"SanSOR",14
"1639",0,13,"SanSOU",7
"1640",0,13,"SanSSI",110
"1641",0,13,"SanSTH",8
"1642",0,13,"SanSTO",8
"1643",0,13,"SanSUN",4
"1644",0,13,"SanSWA",6
"1645",0,13,"SanTAL",13
"1646",0,13,"SanTER",11
"1647",0,13,"SanTIJ",1
"1648",0,13,"SanTIR",17
"1649",0,13,"SanTOM",23
"1650",0,13,"SanTOR",4
"1651",0,13,"SanTRL",12
"1652",0,13,"SanTRR",1
"1653",0,13,"SanTRV",3
"1654",0,13,"SanUIN",15
"1655",0,13,"SanVAL",14
"1656",0,13,"SanWOD",4
"1657",0,14,"NONE",2876
"1658",0,14,"SanADM",4
"1659",0,14,"SanALL",9
"1660",0,14,"SanALT",2
"1661",0,14,"SanAZL",9
"1662",0,14,"SanBAH",10
"1663",0,14,"SanBAL",35
"1664",0,14,"SanBAP",18
"1665",0,14,"SanBAR",27
"1666",0,14,"SanBAT",22
"1667",0,14,"SanBIR",8
"1668",0,14,"SanBLA",5
"1669",0,14,"SanBOR",7
"1670",0,14,"SanCAE",17
"1671",0,14,"SanCAL",32
"1672",0,14,"SanCAR",22
"1673",0,14,"SanCAS",12
"1674",0,14,"SanCHE",7
"1675",0,14,"SanCHL",4
"1676",0,14,"SanCHO",7
"1677",0,14,"SanCLL",13
"1678",0,14,"SanCLN",27
"1679",0,14,"SanCLR",7
"1680",0,14,"SanCOE",9
"1681",0,14,"SanCOR",34
"1682",0,14,"SanCRR",15
"1683",0,14,"SanCRT",6
"1684",0,14,"SanDLC",5
"1685",0,14,"SanDLM",5
"1686",0,14,"SanEAN",25
"1687",0,14,"SanEAS",69
"1688",0,14,"SanEGG",11
"1689",0,14,"SanELC",19
"1690",0,14,"SanFAI",5
"1691",0,14,"SanFOX",2
"1692",0,14,"SanFRM",15
"1693",0,14,"SanGAS",14
"1694",0,14,"SanGOL",18
"1695",0,14,"SanGRA",22
"1696",0,14,"SanGRN",12
"1697",0,14,"SanHAR",2
"1698",0,14,"SanHIL",52
"1699",0,14,"SanHOR",8
"1700",0,14,"SanIDW",75
"1701",0,14,"SanISS",7
"1702",0,14,"SanJAM",15
"1703",0,14,"SanKEN",4
"1704",0,14,"SanKER",38
"1705",0,14,"SanLAJ",68
"1706",0,14,"SanLAK",21
"1707",0,14,"SanLAP",9
"1708",0,14,"SanLIN",29
"1709",0,14,"SanLIT",5
"1710",0,14,"SanLNC",25
"1711",0,14,"SanLOG",33
"1712",0,14,"SanLOM",5
"1713",0,14,"SanMAR",30
"1714",0,14,"SanMDT",26
