"","dow","hour","nbrhood","year","count"
"4437",2,0,"SanSCR",2012,4
"4438",2,0,"SanSER",2012,6
"4439",2,0,"SanSHR",2012,1
"4440",2,0,"SanSKL",2012,3
"4441",2,0,"SanSNC",2012,1
"4442",2,0,"SanSNS",2012,6
"4443",2,0,"SanSOR",2012,2
"4444",2,0,"SanSSI",2012,6
"4445",2,0,"SanSTH",2012,2
"4446",2,0,"SanSTO",2012,2
"4447",2,0,"SanSUN",2012,2
"4448",2,0,"SanSWA",2012,3
"4449",2,0,"SanTAL",2012,6
"4450",2,0,"SanTER",2012,4
"4451",2,0,"SanTIJ",2012,1
"4452",2,0,"SanTIR",2012,7
"4453",2,0,"SanTOM",2012,4
"4454",2,0,"SanTRL",2012,2
"4455",2,0,"SanTRR",2012,2
"4456",2,0,"SanUIN",2012,9
"4457",2,0,"SanVAL",2012,3
"4458",2,1,"NONE",2012,310
"4459",2,1,"SanADM",2012,1
"4460",2,1,"SanALL",2012,2
"4461",2,1,"SanBAH",2012,4
"4462",2,1,"SanBAL",2012,1
"4463",2,1,"SanBAP",2012,1
"4464",2,1,"SanBAR",2012,1
"4465",2,1,"SanBAT",2012,7
"4466",2,1,"SanBIR",2012,2
"4467",2,1,"SanCAE",2012,2
"4468",2,1,"SanCAL",2012,4
"4469",2,1,"SanCAS",2012,3
"4470",2,1,"SanCHE",2012,5
"4471",2,1,"SanCLL",2012,3
"4472",2,1,"SanCLN",2012,2
"4473",2,1,"SanCLR",2012,1
"4474",2,1,"SanCOE",2012,3
"4475",2,1,"SanCOR",2012,5
"4476",2,1,"SanCRR",2012,8
"4477",2,1,"SanCRT",2012,2
"4478",2,1,"SanDLC",2012,2
"4479",2,1,"SanEAN",2012,1
"4480",2,1,"SanEAS",2012,8
"4481",2,1,"SanEGG",2012,1
"4482",2,1,"SanELC",2012,1
"4483",2,1,"SanEMR",2012,1
"4484",2,1,"SanFRM",2012,2
"4485",2,1,"SanGAS",2012,5
"4486",2,1,"SanGOL",2012,4
"4487",2,1,"SanGRA",2012,4
"4488",2,1,"SanHIL",2012,13
"4489",2,1,"SanIDW",2012,4
"4490",2,1,"SanISS",2012,2
"4491",2,1,"SanJAM",2012,1
"4492",2,1,"SanKER",2012,3
"4493",2,1,"SanLAJ",2012,3
"4494",2,1,"SanLAK",2012,1
"4495",2,1,"SanLIN",2012,2
"4496",2,1,"SanLIT",2012,1
"4497",2,1,"SanLNC",2012,1
"4498",2,1,"SanLOG",2012,2
"4499",2,1,"SanLOM",2012,1
"4500",2,1,"SanMAR",2012,2
"4501",2,1,"SanMDT",2012,2
"4502",2,1,"SanMIA",2012,1
"4503",2,1,"SanMIR",2012,6
"4504",2,1,"SanMIS",2012,1
"4505",2,1,"SanMON",2012,3
"4506",2,1,"SanMSH",2012,4
"4507",2,1,"SanMST",2012,2
"4508",2,1,"SanMTO",2012,1
"4509",2,1,"SanNES",2012,1
"4510",2,1,"SanNOA",2012,3
"4511",2,1,"SanNRM",2012,4
"4512",2,1,"SanNRT",2012,15
"4513",2,1,"SanNUV",2012,9
"4514",2,1,"SanOCN",2012,8
"4515",2,1,"SanOKP",2012,2
"4516",2,1,"SanOOL",2012,2
"4517",2,1,"SanPAR",2012,1
"4518",2,1,"SanPCF",2012,15
"4519",2,1,"SanPRK",2012,1
"4520",2,1,"SanRAN",2012,3
"4521",2,1,"SanRED",2012,1
"4522",2,1,"SanRNC",2012,2
"4523",2,1,"SanROL",2012,3
"4524",2,1,"SanROS",2012,1
"4525",2,1,"SanSCR",2012,3
"4526",2,1,"SanSER",2012,5
"4527",2,1,"SanSHE",2012,1
"4528",2,1,"SanSKL",2012,1
"4529",2,1,"SanSNC",2012,1
"4530",2,1,"SanSNS",2012,4
"4531",2,1,"SanSOR",2012,1
"4532",2,1,"SanSOU",2012,1
"4533",2,1,"SanSSI",2012,1
"4534",2,1,"SanSTH",2012,1
"4535",2,1,"SanSUN",2012,1
"4536",2,1,"SanSWA",2012,3
"4537",2,1,"SanTAL",2012,3
"4538",2,1,"SanTER",2012,4
"4539",2,1,"SanTIR",2012,7
"4540",2,1,"SanTOM",2012,4
"4541",2,1,"SanTRL",2012,1
"4542",2,1,"SanTRR",2012,1
"4543",2,1,"SanUIN",2012,2
"4544",2,1,"SanVAL",2012,6
"4545",2,2,"NONE",2012,240
"4546",2,2,"SanADM",2012,1
"4547",2,2,"SanALL",2012,2
"4548",2,2,"SanALT",2012,2
"4549",2,2,"SanAZL",2012,1
"4550",2,2,"SanBAH",2012,1
"4551",2,2,"SanBAL",2012,1
"4552",2,2,"SanBAP",2012,5
"4553",2,2,"SanBAR",2012,5
"4554",2,2,"SanBAT",2012,2
"4555",2,2,"SanBIR",2012,1
"4556",2,2,"SanBLA",2012,1
"4557",2,2,"SanCAL",2012,1
"4558",2,2,"SanCAR",2012,4
"4559",2,2,"SanCAS",2012,1
"4560",2,2,"SanCHE",2012,1
"4561",2,2,"SanCHL",2012,1
"4562",2,2,"SanCHO",2012,1
"4563",2,2,"SanCLL",2012,1
"4564",2,2,"SanCLN",2012,3
"4565",2,2,"SanCOR",2012,2
"4566",2,2,"SanCRR",2012,1
"4567",2,2,"SanCRT",2012,1
"4568",2,2,"SanDLC",2012,3
"4569",2,2,"SanEAS",2012,6
"4570",2,2,"SanEGG",2012,1
"4571",2,2,"SanEMR",2012,2
"4572",2,2,"SanGAS",2012,3
"4573",2,2,"SanGOL",2012,1
"4574",2,2,"SanGRA",2012,3
"4575",2,2,"SanHAR",2012,1
"4576",2,2,"SanHIL",2012,8
"4577",2,2,"SanHOR",2012,1
"4578",2,2,"SanIDW",2012,2
"4579",2,2,"SanJAM",2012,2
"4580",2,2,"SanKEN",2012,1
"4581",2,2,"SanKER",2012,9
"4582",2,2,"SanLAJ",2012,4
"4583",2,2,"SanLIN",2012,1
"4584",2,2,"SanLOG",2012,5
"4585",2,2,"SanLOM",2012,1
"4586",2,2,"SanMAR",2012,2
"4587",2,2,"SanMDT",2012,2
"4588",2,2,"SanMIR",2012,7
"4589",2,2,"SanMIS",2012,1
"4590",2,2,"SanMON",2012,2
"4591",2,2,"SanMSH",2012,4
"4592",2,2,"SanMST",2012,1
"4593",2,2,"SanNES",2012,1
"4594",2,2,"SanNOA",2012,3
"4595",2,2,"SanNRM",2012,4
"4596",2,2,"SanNRT",2012,15
"4597",2,2,"SanNUV",2012,2
"4598",2,2,"SanOCN",2012,6
"4599",2,2,"SanOEC",2012,1
"4600",2,2,"SanOKP",2012,2
"4601",2,2,"SanPAR",2012,2
"4602",2,2,"SanPCF",2012,13
"4603",2,2,"SanPON",2012,4
"4604",2,2,"SanPRK",2012,3
"4605",2,2,"SanRAN",2012,2
"4606",2,2,"SanRED",2012,1
"4607",2,2,"SanROL",2012,1
"4608",2,2,"SanROS",2012,2
"4609",2,2,"SanSER",2012,1
"4610",2,2,"SanSNS",2012,7
"4611",2,2,"SanSOR",2012,2
"4612",2,2,"SanSOU",2012,3
"4613",2,2,"SanSSI",2012,4
"4614",2,2,"SanSTH",2012,1
"4615",2,2,"SanSTO",2012,1
"4616",2,2,"SanSWA",2012,1
"4617",2,2,"SanTER",2012,1
"4618",2,2,"SanTOM",2012,1
"4619",2,2,"SanTOR",2012,1
"4620",2,2,"SanTRL",2012,2
"4621",2,2,"SanTRR",2012,1
"4622",2,2,"SanUIN",2012,4
"4623",2,3,"NONE",2012,148
"4624",2,3,"SanALL",2012,2
"4625",2,3,"SanAZL",2012,1
"4626",2,3,"SanBAH",2012,2
"4627",2,3,"SanBAP",2012,2
"4628",2,3,"SanBAT",2012,2
"4629",2,3,"SanBIR",2012,1
"4630",2,3,"SanBLA",2012,1
"4631",2,3,"SanBOR",2012,2
"4632",2,3,"SanCAE",2012,1
"4633",2,3,"SanCAL",2012,5
"4634",2,3,"SanCAR",2012,2
"4635",2,3,"SanCHE",2012,1
"4636",2,3,"SanCHL",2012,1
"4637",2,3,"SanCHO",2012,1
"4638",2,3,"SanCLL",2012,4
"4639",2,3,"SanCLN",2012,2
"4640",2,3,"SanCOE",2012,2
"4641",2,3,"SanCRR",2012,2
"4642",2,3,"SanCRT",2012,1
"4643",2,3,"SanEAS",2012,5
"4644",2,3,"SanEGG",2012,1
"4645",2,3,"SanELC",2012,4
"4646",2,3,"SanGAS",2012,1
"4647",2,3,"SanGOL",2012,2
"4648",2,3,"SanGRA",2012,3
"4649",2,3,"SanGRN",2012,2
"4650",2,3,"SanHIL",2012,6
"4651",2,3,"SanIDW",2012,2
"4652",2,3,"SanKER",2012,1
"4653",2,3,"SanLAJ",2012,1
